11977 | 515 | 1359 | 31 | 119 | 3256 |
11978 | 733 | 1958 | 68 | 211 | 4574 |
11980 | 418 | 1877 | 78 | 330 | 4976 |
12007 | 27 | 94 | 1 | 3 | 207 |
12008 | 94 | 246 | 2 | 16 | 542 |
12009 | 1404 | 4246 | 86 | 283 | 9300 |
12010 | 5250 | 11409 | 1961 | 4142 | 32859 |
12015 | 856 | 2127 | 86 | 198 | 4868 |
12017 | 72 | 213 | 2 | 17 | 511 |
12018 | 1598 | 4571 | 56 | 190 | 9273 |
12019 | 3367 | 9085 | 206 | 663 | 20022 |
12020 | 6689 | 18716 | 482 | 1400 | 39028 |
12022 | 180 | 428 | 4 | 14 | 846 |
12023 | 381 | 1163 | 11 | 52 | 2487 |
12024 | 25 | 79 | 0 | 3 | 191 |
12025 | 1129 | 2944 | 69 | 188 | 6236 |
12027 | 905 | 2449 | 68 | 163 | 5194 |
12028 | 252 | 705 | 19 | 37 | 1362 |
12029 | 269 | 707 | 15 | 53 | 1576 |
12031 | 33 | 113 | 2 | 9 | 221 |
12032 | 149 | 429 | 3 | 9 | 855 |
12033 | 1867 | 4813 | 118 | 289 | 10019 |
12035 | 182 | 448 | 12 | 28 | 874 |
12036 | 68 | 164 | 2 | 5 | 297 |
12037 | 895 | 2400 | 65 | 189 | 5110 |
12041 | 72 | 228 | 1 | 10 | 486 |
12043 | 1780 | 4057 | 135 | 304 | 8348 |
12045 | 130 | 298 | 24 | 51 | 679 |
12046 | 137 | 335 | 7 | 19 | 725 |
12047 | 5213 | 11863 | 528 | 1322 | 26454 |
12051 | 1349 | 3390 | 117 | 286 | 7331 |
12052 | 314 | 936 | 15 | 28 | 1843 |
12053 | 936 | 2580 | 46 | 143 | 5594 |
12054 | 3761 | 10207 | 271 | 855 | 22112 |
12056 | 434 | 1274 | 33 | 78 | 2685 |
12057 | 411 | 1133 | 17 | 43 | 1907 |
12059 | 306 | 909 | 2 | 24 | 1882 |
12060 | 301 | 924 | 15 | 46 | 1893 |
12061 | 2401 | 5614 | 181 | 444 | 12018 |
12062 | 380 | 1037 | 22 | 56 | 2227 |
12063 | 78 | 227 | 12 | 23 | 526 |
12064 | 105 | 230 | 6 | 15 | 467 |
12065 | 10532 | 24818 | 1010 | 2600 | 55751 |
12066 | 509 | 1229 | 20 | 49 | 2521 |
12067 | 218 | 705 | 16 | 41 | 1618 |
12068 | 730 | 1628 | 55 | 137 | 3352 |
12069 | 45 | 116 | 5 | 11 | 248 |
12070 | 297 | 645 | 22 | 71 | 1661 |
12071 | 45 | 147 | 3 | 9 | 287 |
12072 | 570 | 1457 | 35 | 102 | 3058 |
12074 | 644 | 1697 | 35 | 100 | 3667 |
12075 | 627 | 1854 | 30 | 91 | 3920 |
12076 | 272 | 734 | 22 | 56 | 1567 |
12077 | 1229 | 3651 | 127 | 372 | 8045 |
12078 | 4417 | 10950 | 368 | 891 | 23088 |
12083 | 1068 | 2788 | 66 | 171 | 6069 |
12084 | 1233 | 2356 | 137 | 298 | 5226 |
12085 | 110 | 199 | 13 | 26 | 444 |
12086 | 358 | 884 | 34 | 94 | 2264 |
12087 | 19 | 75 | 0 | 0 | 136 |
12090 | 1523 | 3642 | 75 | 206 | 6916 |
12092 | 177 | 577 | 14 | 41 | 1269 |
12093 | 297 | 805 | 13 | 51 | 1827 |
12094 | 472 | 1286 | 19 | 56 | 2517 |
12095 | 2416 | 6071 | 151 | 414 | 12857 |
12106 | 569 | 1500 | 24 | 88 | 3096 |
12108 | 140 | 361 | 13 | 39 | 741 |
12110 | 3818 | 9933 | 394 | 1257 | 23584 |
12115 | 41 | 117 | 5 | 5 | 206 |
12116 | 375 | 1010 | 19 | 61 | 1995 |
12117 | 568 | 1719 | 33 | 75 | 3292 |
12118 | 3154 | 8428 | 286 | 742 | 18559 |
12120 | 152 | 379 | 8 | 19 | 771 |
12121 | 410 | 1105 | 16 | 41 | 2271 |
12122 | 758 | 2147 | 62 | 150 | 4699 |
12123 | 1128 | 2983 | 63 | 173 | 6180 |
12124 | 688 | 1780 | 54 | 150 | 3966 |
12125 | 434 | 903 | 16 | 38 | 1938 |
12130 | 196 | 527 | 9 | 32 | 1031 |
12131 | 51 | 144 | 0 | 3 | 254 |
12132 | 45 | 103 | 5 | 9 | 249 |
12134 | 1011 | 2610 | 66 | 178 | 4859 |
12136 | 211 | 620 | 7 | 36 | 1264 |
12137 | 342 | 952 | 12 | 45 | 2040 |
12138 | 674 | 1974 | 23 | 76 | 3694 |
12139 | 99 | 234 | 4 | 9 | 476 |
12140 | 298 | 899 | 16 | 43 | 1866 |
12143 | 956 | 2467 | 95 | 222 | 5497 |
12144 | 5661 | 12387 | 544 | 1224 | 26262 |
12147 | 137 | 374 | 3 | 17 | 746 |
12148 | 1046 | 2662 | 74 | 222 | 6253 |
12149 | 465 | 1186 | 23 | 74 | 2479 |
12150 | 141 | 395 | 10 | 27 | 996 |
12151 | 203 | 569 | 13 | 34 | 1159 |
12153 | 142 | 427 | 7 | 14 | 928 |
12154 | 646 | 1694 | 38 | 103 | 3471 |
12155 | 308 | 926 | 26 | 70 | 1874 |
12156 | 175 | 471 | 13 | 22 | 1008 |
12157 | 761 | 2128 | 41 | 101 | 4476 |
12158 | 1114 | 3279 | 66 | 275 | 7129 |
12159 | 1780 | 4824 | 129 | 474 | 10789 |
12160 | 195 | 533 | 14 | 28 | 1026 |
12161 | 28 | 88 | 3 | 6 | 188 |
12164 | 197 | 451 | 16 | 30 | 812 |
12165 | 56 | 191 | 1 | 2 | 367 |
12166 | 317 | 743 | 16 | 37 | 1595 |
12167 | 680 | 1510 | 51 | 103 | 3112 |
12168 | 591 | 1420 | 29 | 66 | 2798 |
12170 | 970 | 2822 | 63 | 183 | 5593 |
12172 | 86 | 221 | 2 | 10 | 443 |
12173 | 389 | 1000 | 26 | 81 | 2202 |
12174 | 44 | 115 | 1 | 8 | 273 |
12175 | 159 | 427 | 16 | 28 | 998 |
12177 | 141 | 357 | 14 | 34 | 876 |
12180 | 15836 | 31053 | 2108 | 3868 | 63825 |
12182 | 4045 | 8602 | 385 | 830 | 17121 |
12183 | 818 | 1610 | 80 | 156 | 3363 |
12184 | 1706 | 4304 | 94 | 251 | 9061 |
12185 | 468 | 1166 | 22 | 67 | 2232 |
12186 | 1175 | 3627 | 68 | 250 | 7906 |
12187 | 122 | 368 | 13 | 18 | 759 |
12188 | 2682 | 6341 | 179 | 500 | 13985 |
12189 | 4409 | 9440 | 502 | 1285 | 21005 |
12190 | 219 | 546 | 21 | 49 | 1085 |
12193 | 345 | 1088 | 15 | 59 | 2283 |
12194 | 46 | 128 | 2 | 8 | 269 |
12196 | 556 | 1592 | 33 | 83 | 3363 |
12197 | 561 | 1320 | 31 | 105 | 2649 |
12198 | 1434 | 4135 | 81 | 236 | 8987 |
12202 | 3395 | 6777 | 696 | 1373 | 11720 |
12203 | 7406 | 15486 | 964 | 1997 | 35144 |
12204 | 2288 | 4859 | 305 | 691 | 9755 |
12205 | 5391 | 13945 | 549 | 1634 | 31430 |
12206 | 5063 | 9895 | 1008 | 1973 | 17890 |
12207 | 884 | 1609 | 148 | 296 | 2874 |
12208 | 5680 | 12016 | 737 | 1566 | 26304 |
12209 | 2400 | 5637 | 367 | 947 | 11558 |
12210 | 3934 | 7342 | 587 | 1159 | 13738 |
12211 | 2215 | 6196 | 201 | 675 | 14325 |
12222 | 3411 | 3562 | 1105 | 1158 | 9307 |
12302 | 6579 | 15787 | 423 | 1170 | 35613 |
12303 | 5575 | 13994 | 681 | 1997 | 33466 |
12304 | 4609 | 10082 | 661 | 1783 | 22805 |
12305 | 1887 | 3289 | 282 | 535 | 6838 |
12306 | 4887 | 12899 | 453 | 1372 | 30727 |
12307 | 1793 | 3269 | 492 | 960 | 6665 |
12308 | 3607 | 7171 | 627 | 1427 | 16106 |
12309 | 6496 | 16221 | 590 | 1904 | 38742 |
12401 | 7625 | 18707 | 959 | 2460 | 40418 |
12404 | 614 | 1960 | 44 | 146 | 4178 |
12406 | 164 | 407 | 18 | 45 | 847 |
12407 | 137 | 360 | 13 | 35 | 865 |
12409 | 180 | 564 | 15 | 51 | 1318 |
12410 | 74 | 201 | 7 | 29 | 507 |
12411 | 61 | 225 | 7 | 16 | 525 |
12412 | 105 | 327 | 19 | 36 | 797 |
12413 | 1286 | 3382 | 134 | 349 | 8058 |
12414 | 2730 | 6446 | 326 | 783 | 13785 |
12416 | 62 | 151 | 2 | 9 | 330 |
12417 | 92 | 278 | 6 | 21 | 531 |
12419 | 96 | 313 | 6 | 17 | 746 |
12420 | 52 | 118 | 2 | 7 | 297 |
12421 | 108 | 281 | 6 | 17 | 581 |
12422 | 617 | 1572 | 55 | 136 | 3451 |
12428 | 1537 | 3264 | 610 | 1300 | 7965 |
12429 | 105 | 275 | 11 | 26 | 589 |
12430 | 236 | 570 | 50 | 109 | 1452 |
12432 | 54 | 196 | 5 | 26 | 468 |
12433 | 65 | 218 | 7 | 31 | 549 |
12434 | 135 | 346 | 13 | 24 | 757 |
12435 | 85 | 204 | 16 | 49 | 612 |
12438 | 35 | 103 | 3 | 7 | 236 |
12440 | 386 | 1109 | 17 | 70 | 2430 |
12441 | 40 | 85 | 3 | 10 | 185 |
12442 | 828 | 1871 | 66 | 145 | 4188 |
12443 | 674 | 2040 | 39 | 146 | 4551 |
12444 | 207 | 485 | 9 | 34 | 1263 |
12446 | 878 | 2445 | 122 | 343 | 5710 |
12448 | 60 | 164 | 2 | 12 | 373 |
12449 | 790 | 1775 | 86 | 198 | 4054 |
12452 | 179 | 483 | 20 | 37 | 1194 |
12453 | 40 | 121 | 3 | 19 | 298 |
12455 | 388 | 941 | 19 | 71 | 2067 |
12456 | 92 | 332 | 10 | 24 | 621 |
12457 | 187 | 467 | 10 | 31 | 1059 |
12458 | 429 | 1144 | 91 | 237 | 2535 |
12459 | 38 | 144 | 5 | 6 | 293 |
12460 | 17 | 33 | 2 | 6 | 106 |
12461 | 329 | 959 | 10 | 46 | 2088 |
12464 | 212 | 537 | 33 | 82 | 1284 |
12465 | 83 | 173 | 5 | 13 | 396 |
12466 | 534 | 1478 | 48 | 168 | 3310 |
12468 | 173 | 458 | 9 | 28 | 1027 |
12469 | 138 | 336 | 12 | 39 | 754 |
12471 | 226 | 430 | 16 | 25 | 882 |
12472 | 399 | 984 | 34 | 80 | 2148 |
12474 | 277 | 666 | 32 | 63 | 1466 |
12475 | 63 | 211 | 3 | 15 | 428 |
12477 | 3622 | 10031 | 283 | 925 | 21997 |
12480 | 130 | 301 | 9 | 22 | 700 |
12481 | 255 | 748 | 13 | 34 | 1700 |
12483 | 93 | 162 | 28 | 45 | 403 |
12484 | 509 | 1543 | 55 | 137 | 3415 |
12486 | 266 | 787 | 12 | 41 | 1743 |
12487 | 677 | 1760 | 44 | 134 | 3767 |
12489 | 111 | 251 | 22 | 39 | 516 |
12490 | 22 | 48 | 0 | 3 | 112 |
12491 | 361 | 1047 | 33 | 84 | 2367 |
12493 | 103 | 232 | 10 | 27 | 505 |
12494 | 110 | 367 | 5 | 22 | 878 |
12495 | 78 | 198 | 8 | 15 | 459 |
12496 | 444 | 1060 | 19 | 61 | 2353 |
12498 | 1155 | 2979 | 87 | 235 | 6853 |
12501 | 474 | 1166 | 36 | 97 | 2378 |
12502 | 257 | 684 | 13 | 40 | 1463 |
12503 | 174 | 473 | 11 | 31 | 954 |
12504 | 912 | 1384 | 138 | 222 | 3378 |
12507 | 60 | 107 | 6 | 9 | 256 |
12508 | 3657 | 9061 | 990 | 2430 | 21562 |
12512 | 27 | 80 | 5 | 13 | 169 |
12513 | 152 | 422 | 10 | 36 | 926 |
12514 | 480 | 1471 | 47 | 139 | 3532 |
12515 | 226 | 620 | 43 | 145 | 1601 |
12516 | 389 | 1055 | 23 | 66 | 2259 |
12517 | 87 | 268 | 4 | 10 | 544 |
12518 | 1626 | 3576 | 188 | 561 | 8114 |
12520 | 1005 | 2189 | 64 | 196 | 4880 |
12521 | 276 | 852 | 24 | 72 | 1981 |
12522 | 818 | 2266 | 82 | 266 | 4929 |
12523 | 391 | 1054 | 18 | 60 | 2161 |
12524 | 2544 | 6843 | 435 | 1436 | 17493 |
12525 | 675 | 1808 | 77 | 211 | 4122 |
12526 | 831 | 2203 | 71 | 185 | 4955 |
12527 | 40 | 86 | 5 | 19 | 186 |
12528 | 2650 | 6748 | 379 | 1113 | 16748 |
12529 | 559 | 1607 | 48 | 125 | 3636 |
12531 | 565 | 1542 | 71 | 210 | 3853 |
12533 | 3167 | 10167 | 617 | 2274 | 28083 |
12534 | 4276 | 9978 | 537 | 1370 | 21539 |
12538 | 2562 | 6892 | 307 | 845 | 15110 |
12540 | 1147 | 3431 | 146 | 514 | 8866 |
12542 | 1173 | 2787 | 215 | 539 | 7243 |
12543 | 747 | 1598 | 156 | 527 | 3894 |
12544 | 29 | 92 | 0 | 7 | 171 |
12545 | 1050 | 2528 | 54 | 202 | 5604 |
12546 | 639 | 1639 | 58 | 159 | 3400 |
12547 | 533 | 1406 | 54 | 164 | 3405 |
12548 | 263 | 698 | 60 | 124 | 1617 |
12549 | 2130 | 5374 | 287 | 1008 | 12728 |
12550 | 12912 | 26225 | 3729 | 9669 | 60225 |
12553 | 4869 | 11582 | 1103 | 3787 | 29507 |
12561 | 6763 | 12163 | 1606 | 2538 | 30631 |
12563 | 1292 | 3181 | 211 | 654 | 8037 |
12564 | 1313 | 3688 | 185 | 547 | 8499 |
12565 | 346 | 940 | 29 | 54 | 1803 |
12566 | 2284 | 5532 | 270 | 815 | 12787 |
12567 | 534 | 1517 | 45 | 145 | 3204 |
12568 | 17 | 24 | 17 | 41 | 115 |
12569 | 1627 | 4732 | 183 | 604 | 11183 |
12570 | 966 | 3148 | 104 | 493 | 7918 |
12571 | 2090 | 5466 | 168 | 436 | 12408 |
12572 | 2324 | 5548 | 157 | 434 | 12433 |
12574 | 84 | 210 | 8 | 22 | 435 |
12575 | 371 | 1086 | 60 | 222 | 2680 |
12577 | 329 | 976 | 67 | 233 | 2468 |
12578 | 397 | 1245 | 28 | 64 | 2648 |
12580 | 766 | 2094 | 60 | 176 | 4686 |
12581 | 494 | 1269 | 34 | 108 | 2696 |
12582 | 681 | 2053 | 87 | 321 | 5213 |
12583 | 771 | 1617 | 60 | 131 | 3557 |
12585 | 155 | 422 | 6 | 39 | 989 |
12586 | 2880 | 6474 | 521 | 1503 | 15235 |
12588 | 50 | 93 | 4 | 8 | 193 |
12589 | 2613 | 6433 | 712 | 1799 | 15950 |
12590 | 5745 | 15689 | 1273 | 3959 | 40716 |
12592 | 264 | 688 | 31 | 81 | 1394 |
12594 | 612 | 1759 | 111 | 384 | 4045 |
12601 | 9312 | 20766 | 1492 | 3906 | 42609 |
12603 | 7034 | 19577 | 1050 | 3566 | 46914 |
12604 | 508 | 1001 | 94 | 214 | 2418 |
12701 | 3779 | 6857 | 1214 | 2325 | 16010 |
12719 | 305 | 604 | 37 | 64 | 1422 |
12720 | 116 | 176 | 11 | 20 | 441 |
12721 | 2095 | 3986 | 304 | 679 | 9213 |
12722 | 107 | 177 | 7 | 11 | 382 |
12723 | 420 | 948 | 71 | 107 | 2197 |
12724 | 97 | 222 | 10 | 15 | 506 |
12725 | 120 | 228 | 6 | 17 | 515 |
12726 | 316 | 666 | 28 | 67 | 1514 |
12727 | 26 | 83 | 2 | 11 | 204 |
12729 | 417 | 947 | 62 | 201 | 2076 |
12732 | 239 | 522 | 12 | 33 | 1113 |
12733 | 262 | 647 | 39 | 75 | 2067 |
12734 | 231 | 426 | 35 | 87 | 1042 |
12736 | 31 | 87 | 3 | 8 | 206 |
12737 | 450 | 994 | 45 | 110 | 2517 |
12738 | 57 | 123 | 17 | 28 | 328 |
12740 | 551 | 1227 | 41 | 91 | 2551 |
12741 | 93 | 186 | 5 | 17 | 447 |
12742 | 64 | 115 | 17 | 43 | 311 |
12743 | 100 | 201 | 5 | 15 | 498 |
12745 | 60 | 146 | 8 | 8 | 275 |
12746 | 264 | 610 | 33 | 84 | 1220 |
12747 | 500 | 968 | 88 | 187 | 2226 |
12748 | 492 | 1106 | 54 | 106 | 2322 |
12749 | 140 | 284 | 15 | 32 | 654 |
12750 | 64 | 151 | 5 | 5 | 329 |
12751 | 331 | 560 | 53 | 114 | 1464 |
12752 | 103 | 228 | 8 | 17 | 540 |
12754 | 1800 | 3500 | 431 | 913 | 8006 |
12758 | 946 | 2164 | 154 | 310 | 4670 |
12759 | 699 | 1079 | 171 | 292 | 2708 |
12760 | 125 | 262 | 9 | 27 | 657 |
12762 | 108 | 258 | 25 | 39 | 620 |
12763 | 302 | 496 | 59 | 126 | 1306 |
12764 | 476 | 1043 | 60 | 120 | 2404 |
12765 | 205 | 512 | 12 | 32 | 1111 |
12766 | 83 | 221 | 11 | 22 | 510 |
12767 | 20 | 39 | 3 | 3 | 120 |
12768 | 225 | 522 | 37 | 85 | 1205 |
12769 | 71 | 136 | 17 | 32 | 329 |
12770 | 83 | 145 | 5 | 14 | 312 |
12771 | 4559 | 8822 | 583 | 1411 | 18997 |
12775 | 656 | 1420 | 116 | 315 | 3470 |
12776 | 636 | 1315 | 54 | 125 | 2788 |
12777 | 189 | 470 | 28 | 55 | 1154 |
12778 | 278 | 507 | 27 | 66 | 1283 |
12779 | 762 | 1241 | 196 | 381 | 3138 |
12780 | 485 | 1231 | 26 | 106 | 2670 |
12781 | 92 | 201 | 14 | 29 | 419 |
12783 | 399 | 816 | 90 | 194 | 2036 |
12784 | 30 | 60 | 7 | 16 | 191 |
12785 | 277 | 572 | 27 | 94 | 1301 |
12786 | 199 | 421 | 14 | 40 | 1036 |
12787 | 115 | 254 | 16 | 26 | 544 |
12788 | 508 | 1173 | 90 | 211 | 2741 |
12789 | 672 | 1226 | 143 | 280 | 3379 |
12790 | 1373 | 2823 | 212 | 452 | 6351 |
12791 | 163 | 428 | 12 | 24 | 886 |
12792 | 157 | 324 | 12 | 18 | 641 |
12801 | 4557 | 9699 | 304 | 623 | 17871 |
12803 | 2220 | 5429 | 166 | 354 | 9882 |
12804 | 6685 | 17009 | 413 | 1081 | 33156 |
12808 | 105 | 260 | 2 | 5 | 495 |
12809 | 741 | 2113 | 37 | 120 | 3791 |
12810 | 139 | 417 | 3 | 9 | 683 |
12811 | 45 | 125 | 1 | 4 | 225 |
12812 | 66 | 140 | 6 | 18 | 258 |
12814 | 408 | 1074 | 21 | 52 | 2103 |
12815 | 254 | 731 | 13 | 31 | 1303 |
12816 | 1124 | 2855 | 54 | 125 | 5247 |
12817 | 495 | 1446 | 18 | 61 | 2725 |
12819 | 75 | 214 | 2 | 3 | 346 |
12820 | 36 | 111 | 1 | 5 | 204 |
12821 | 93 | 219 | 1 | 5 | 327 |
12822 | 1210 | 3371 | 71 | 193 | 6274 |
12823 | 55 | 164 | 10 | 15 | 332 |
12824 | 165 | 511 | 7 | 18 | 1052 |
12827 | 903 | 2511 | 39 | 118 | 4242 |
12828 | 2561 | 5995 | 121 | 305 | 10711 |
12831 | 3632 | 10207 | 200 | 596 | 20121 |
12832 | 1428 | 3834 | 44 | 128 | 6527 |
12833 | 805 | 2452 | 67 | 176 | 5012 |
12834 | 1585 | 4178 | 91 | 191 | 7498 |
12835 | 796 | 1886 | 33 | 72 | 3389 |
12836 | 230 | 490 | 7 | 13 | 958 |
12837 | 144 | 452 | 11 | 24 | 766 |
12838 | 181 | 406 | 1 | 8 | 688 |
12839 | 3521 | 7884 | 194 | 446 | 14062 |
12841 | 63 | 114 | 5 | 7 | 257 |
12842 | 391 | 932 | 18 | 47 | 1657 |
12843 | 127 | 359 | 5 | 13 | 666 |
12844 | 109 | 249 | 2 | 8 | 453 |
12845 | 1237 | 3133 | 79 | 189 | 6258 |
12846 | 958 | 2223 | 41 | 88 | 4069 |
12847 | 332 | 675 | 5 | 12 | 1184 |
12849 | 110 | 301 | 4 | 15 | 539 |
12850 | 524 | 1555 | 39 | 86 | 3176 |
12851 | 124 | 277 | 3 | 4 | 479 |
12852 | 138 | 334 | 7 | 10 | 678 |
12853 | 318 | 846 | 8 | 23 | 1511 |
12854 | 57 | 133 | 1 | 3 | 214 |
12855 | 80 | 179 | 7 | 19 | 355 |
12856 | 37 | 127 | 1 | 9 | 300 |
12857 | 148 | 379 | 0 | 4 | 689 |
12858 | 20 | 55 | 0 | 2 | 106 |
12859 | 358 | 1102 | 12 | 51 | 2213 |
12860 | 253 | 614 | 18 | 36 | 1084 |
12861 | 221 | 507 | 13 | 29 | 844 |
12863 | 115 | 411 | 4 | 15 | 759 |
12865 | 842 | 2214 | 41 | 107 | 3879 |
12866 | 10487 | 24775 | 908 | 1976 | 52165 |
12870 | 552 | 1264 | 25 | 54 | 2512 |
12871 | 920 | 2410 | 72 | 135 | 4554 |
12873 | 135 | 468 | 9 | 26 | 881 |
12874 | 62 | 118 | 3 | 3 | 219 |
12878 | 210 | 559 | 12 | 38 | 988 |
12883 | 1225 | 2852 | 58 | 133 | 5498 |
12884 | 115 | 275 | 8 | 14 | 476 |
12885 | 1126 | 2881 | 39 | 100 | 4883 |
12886 | 37 | 144 | 1 | 1 | 251 |
12887 | 1081 | 2724 | 55 | 132 | 4931 |
12901 | 7757 | 16610 | 813 | 1645 | 36118 |
12903 | 485 | 1099 | 47 | 96 | 2394 |
12910 | 227 | 650 | 27 | 68 | 1671 |
12912 | 493 | 1221 | 44 | 90 | 2378 |
12913 | 252 | 645 | 9 | 21 | 1293 |
12914 | 152 | 402 | 7 | 17 | 759 |
12916 | 355 | 1065 | 16 | 41 | 2014 |
12917 | 246 | 699 | 8 | 37 | 1302 |
12918 | 386 | 1186 | 31 | 101 | 2544 |
12919 | 386 | 1152 | 46 | 138 | 3056 |
12920 | 471 | 1358 | 21 | 51 | 2481 |
12921 | 351 | 1044 | 40 | 119 | 2502 |
12923 | 89 | 259 | 2 | 6 | 591 |
12924 | 15 | 81 | 1 | 5 | 140 |
12926 | 368 | 1002 | 16 | 46 | 1938 |
12927 | 94 | 188 | 4 | 5 | 389 |
12928 | 349 | 1049 | 22 | 57 | 2011 |
12929 | 201 | 511 | 21 | 57 | 1097 |
12930 | 123 | 387 | 7 | 20 | 707 |
12932 | 266 | 715 | 16 | 38 | 1317 |
12934 | 141 | 453 | 4 | 18 | 1052 |
12935 | 255 | 749 | 21 | 52 | 1700 |
12936 | 186 | 488 | 5 | 18 | 856 |
12937 | 276 | 724 | 10 | 21 | 1419 |
12939 | 62 | 157 | 1 | 3 | 274 |
12941 | 296 | 865 | 18 | 52 | 1746 |
12942 | 137 | 466 | 4 | 18 | 878 |
12943 | 113 | 325 | 3 | 5 | 582 |
12944 | 1106 | 2418 | 76 | 160 | 4886 |
12945 | 114 | 342 | 5 | 8 | 629 |
12946 | 1522 | 3568 | 76 | 163 | 6851 |
12950 | 274 | 770 | 14 | 51 | 1376 |
12952 | 120 | 281 | 6 | 16 | 624 |
12953 | 2162 | 5562 | 118 | 303 | 11234 |
12955 | 118 | 258 | 3 | 10 | 486 |
12956 | 230 | 616 | 4 | 19 | 1175 |
12957 | 284 | 788 | 20 | 47 | 1538 |
12958 | 208 | 662 | 16 | 63 | 1768 |
12959 | 124 | 413 | 5 | 21 | 1241 |
12960 | 183 | 546 | 5 | 29 | 1113 |
12961 | 45 | 134 | 0 | 3 | 230 |
12962 | 967 | 2828 | 72 | 178 | 6080 |
12964 | 22 | 67 | 0 | 2 | 104 |
12965 | 97 | 260 | 1 | 7 | 512 |
12966 | 477 | 1479 | 29 | 74 | 2687 |
12967 | 186 | 554 | 9 | 26 | 1044 |
12969 | 76 | 217 | 2 | 8 | 441 |
12970 | 130 | 269 | 2 | 11 | 491 |
12972 | 1173 | 3267 | 81 | 209 | 6684 |
12973 | 33 | 100 | 0 | 0 | 206 |
12974 | 350 | 878 | 12 | 32 | 1585 |
12975 | 74 | 189 | 2 | 9 | 441 |
12976 | 72 | 199 | 6 | 8 | 337 |
12977 | 68 | 132 | 1 | 7 | 247 |
12978 | 59 | 183 | 1 | 5 | 366 |
12979 | 438 | 1094 | 38 | 107 | 2682 |
12980 | 298 | 773 | 15 | 34 | 1422 |
12981 | 361 | 1213 | 23 | 73 | 2460 |
12983 | 2617 | 5351 | 147 | 270 | 10255 |
12985 | 145 | 450 | 6 | 36 | 1011 |
12986 | 1313 | 3011 | 96 | 187 | 6352 |
12987 | 62 | 174 | 3 | 5 | 300 |
12989 | 240 | 644 | 10 | 18 | 1242 |
12992 | 642 | 2164 | 40 | 179 | 4826 |
12993 | 344 | 972 | 27 | 59 | 1765 |
12996 | 444 | 1246 | 35 | 92 | 2346 |
12997 | 299 | 849 | 6 | 28 | 1543 |
12998 | 114 | 273 | 7 | 20 | 526 |
13020 | 74 | 138 | 3 | 5 | 225 |
13021 | 8687 | 21357 | 516 | 1276 | 43351 |
13026 | 468 | 1024 | 45 | 80 | 1893 |
13027 | 11711 | 24310 | 590 | 1425 | 49150 |
13028 | 319 | 826 | 13 | 34 | 1468 |
13029 | 2187 | 4665 | 108 | 282 | 9611 |
13030 | 1122 | 2488 | 69 | 153 | 4998 |
13031 | 5055 | 10865 | 278 | 703 | 23162 |
13032 | 2719 | 6938 | 138 | 309 | 13527 |
13033 | 997 | 2495 | 28 | 94 | 4242 |
13034 | 412 | 1135 | 26 | 67 | 2049 |
13035 | 2283 | 5597 | 117 | 297 | 10791 |
13036 | 2214 | 5425 | 119 | 276 | 10080 |
13037 | 2120 | 5366 | 94 | 267 | 10560 |
13039 | 4426 | 10518 | 249 | 690 | 22731 |
13040 | 604 | 1572 | 40 | 114 | 2835 |
13041 | 2762 | 6781 | 193 | 538 | 14310 |
13042 | 601 | 1475 | 23 | 65 | 2734 |
13044 | 679 | 1595 | 22 | 45 | 3016 |
13045 | 10937 | 20307 | 1161 | 1842 | 39471 |
13052 | 626 | 1419 | 30 | 69 | 2329 |
13053 | 1310 | 2998 | 87 | 210 | 5554 |
13054 | 280 | 761 | 9 | 22 | 1503 |
13057 | 4799 | 9699 | 298 | 643 | 20780 |
13060 | 1136 | 2166 | 38 | 87 | 3911 |
13061 | 249 | 674 | 18 | 37 | 1295 |
13062 | 60 | 119 | 2 | 9 | 237 |
13063 | 558 | 1314 | 19 | 46 | 2541 |
13066 | 5347 | 10226 | 293 | 649 | 21651 |
13068 | 1445 | 3567 | 83 | 247 | 6499 |
13069 | 5499 | 13876 | 378 | 875 | 25832 |
13071 | 234 | 585 | 13 | 36 | 1039 |
13072 | 217 | 509 | 10 | 14 | 895 |
13073 | 1757 | 4134 | 101 | 279 | 7274 |
13074 | 893 | 2437 | 46 | 102 | 4311 |
13076 | 472 | 1296 | 17 | 52 | 2473 |
13077 | 1672 | 4378 | 55 | 161 | 7674 |
13078 | 2912 | 6241 | 195 | 516 | 13919 |
13080 | 1185 | 2508 | 61 | 131 | 4804 |
13081 | 310 | 692 | 21 | 39 | 1295 |
13082 | 1273 | 2869 | 53 | 130 | 5953 |
13083 | 418 | 1095 | 34 | 74 | 2028 |
13084 | 1494 | 3251 | 60 | 156 | 6102 |
13087 | 22 | 52 | 4 | 5 | 122 |
13088 | 8069 | 14860 | 631 | 1339 | 33184 |
13090 | 10802 | 21221 | 823 | 1755 | 45298 |
13092 | 700 | 1581 | 32 | 91 | 2769 |
13101 | 505 | 1457 | 21 | 57 | 2378 |
13102 | 53 | 126 | 2 | 3 | 200 |
13103 | 60 | 164 | 3 | 7 | 298 |
13104 | 6479 | 12327 | 462 | 979 | 26142 |
13108 | 2126 | 4759 | 97 | 219 | 8796 |
13110 | 721 | 1760 | 49 | 100 | 3214 |
13111 | 417 | 940 | 39 | 98 | 1731 |
13112 | 580 | 1357 | 17 | 56 | 2473 |
13114 | 1374 | 3970 | 64 | 187 | 6997 |
